year	month	day	lon	lat	value	unit	var
2017	10	13	-87.95833588	28.54166603	0.11839436	chla	mg m^-3
2017	10	13	-87.875	28.54166603	0.112371504	chla	mg m^-3
2017	10	13	-87.79166412	28.54166603	0.149380624	chla	mg m^-3
2017	10	13	-87.70833588	28.54166603	0.14274478	chla	mg m^-3
2017	10	13	-87.625	28.54166603	0.134491622	chla	mg m^-3
2017	10	13	-87.54166412	28.54166603	0.140723586	chla	mg m^-3
2017	10	13	-87.45833588	28.54166603	0.141372472	chla	mg m^-3
2017	10	13	-87.375	28.54166603	0.137109935	chla	mg m^-3
2017	10	13	-87.29166412	28.54166603	0.141727999	chla	mg m^-3
2017	10	13	-87.20833588	28.54166603	0.139215156	chla	mg m^-3
2017	10	13	-87.125	28.54166603	0.145560935	chla	mg m^-3
2017	10	13	-87.04166412	28.54166603	0.147137552	chla	mg m^-3
2017	10	13	-86.95833588	28.54166603	0.150931358	chla	mg m^-3
2017	10	13	-86.875	28.54166603	0.159613729	chla	mg m^-3
2017	10	13	-86.79166412	28.54166603	0.185587987	chla	mg m^-3
2017	10	13	-86.70833588	28.54166603	0.190924272	chla	mg m^-3
2017	10	13	-86.625	28.54166603	0.187814698	chla	mg m^-3
2017	10	13	-86.54166412	28.54166603	0.209943771	chla	mg m^-3
2017	10	13	-86.45833588	28.54166603	NA	chla	mg m^-3
2017	10	13	-86.375	28.54166603	NA	chla	mg m^-3
2017	10	13	-86.29166412	28.54166603	NA	chla	mg m^-3
2017	10	13	-86.20833588	28.54166603	NA	chla	mg m^-3
2017	10	13	-86.125	28.54166603	NA	chla	mg m^-3
2017	10	13	-86.04166412	28.54166603	NA	chla	mg m^-3
2017	10	13	-85.95833588	28.54166603	NA	chla	mg m^-3
2017	10	13	-85.875	28.54166603	NA	chla	mg m^-3
2017	10	13	-85.79166412	28.54166603	NA	chla	mg m^-3
2017	10	13	-85.70833588	28.54166603	NA	chla	mg m^-3
2017	10	13	-85.625	28.54166603	NA	chla	mg m^-3
2017	10	13	-85.54166412	28.54166603	NA	chla	mg m^-3
2017	10	13	-85.45833588	28.54166603	NA	chla	mg m^-3
2017	10	13	-85.375	28.54166603	NA	chla	mg m^-3
2017	10	13	-85.29166412	28.54166603	NA	chla	mg m^-3
2017	10	13	-85.20833588	28.54166603	NA	chla	mg m^-3
2017	10	13	-85.125	28.54166603	NA	chla	mg m^-3
2017	10	13	-85.04166412	28.54166603	NA	chla	mg m^-3
2017	10	13	-84.95833588	28.54166603	NA	chla	mg m^-3
2017	10	13	-84.875	28.54166603	NA	chla	mg m^-3
2017	10	13	-84.79166412	28.54166603	NA	chla	mg m^-3
2017	10	13	-84.70833588	28.54166603	NA	chla	mg m^-3
2017	10	13	-84.625	28.54166603	NA	chla	mg m^-3
2017	10	13	-84.54166412	28.54166603	NA	chla	mg m^-3
2017	10	13	-84.45833588	28.54166603	NA	chla	mg m^-3
2017	10	13	-84.375	28.54166603	NA	chla	mg m^-3
2017	10	13	-84.29166412	28.54166603	NA	chla	mg m^-3
2017	10	13	-84.20833588	28.54166603	NA	chla	mg m^-3
2017	10	13	-84.125	28.54166603	NA	chla	mg m^-3
2017	10	13	-84.04166412	28.54166603	NA	chla	mg m^-3
2017	10	13	-83.95833588	28.54166603	NA	chla	mg m^-3
2017	10	13	-83.875	28.54166603	NA	chla	mg m^-3
2017	10	13	-83.79166412	28.54166603	NA	chla	mg m^-3
2017	10	13	-83.70833588	28.54166603	NA	chla	mg m^-3
2017	10	13	-83.625	28.54166603	NA	chla	mg m^-3
2017	10	13	-83.54166412	28.54166603	NA	chla	mg m^-3
2017	10	13	-83.45833588	28.54166603	NA	chla	mg m^-3
2017	10	13	-83.375	28.54166603	NA	chla	mg m^-3
2017	10	13	-83.29166412	28.54166603	NA	chla	mg m^-3
2017	10	13	-83.20833588	28.54166603	NA	chla	mg m^-3
2017	10	13	-83.125	28.54166603	NA	chla	mg m^-3
2017	10	13	-83.04166412	28.54166603	NA	chla	mg m^-3
2017	10	13	-82.95833588	28.54166603	NA	chla	mg m^-3
2017	10	13	-82.875	28.54166603	NA	chla	mg m^-3
2017	10	13	-82.79166412	28.54166603	NA	chla	mg m^-3
2017	10	13	-82.70833588	28.54166603	NA	chla	mg m^-3
2017	10	13	-82.625	28.54166603	NA	chla	mg m^-3
2017	10	13	-82.54166412	28.54166603	NA	chla	mg m^-3
2017	10	13	-82.45833588	28.54166603	NA	chla	mg m^-3
2017	10	13	-82.375	28.54166603	NA	chla	mg m^-3
2017	10	13	-82.29166412	28.54166603	NA	chla	mg m^-3
2017	10	13	-82.20833588	28.54166603	NA	chla	mg m^-3
2017	10	13	-82.125	28.54166603	NA	chla	mg m^-3
2017	10	13	-82.04166412	28.54166603	NA	chla	mg m^-3
2017	10	13	-81.95833588	28.54166603	NA	chla	mg m^-3
2017	10	13	-81.875	28.54166603	NA	chla	mg m^-3
2017	10	13	-81.79166412	28.54166603	NA	chla	mg m^-3
2017	10	13	-81.70833588	28.54166603	NA	chla	mg m^-3
2017	10	13	-81.625	28.54166603	NA	chla	mg m^-3
2017	10	13	-81.54166412	28.54166603	NA	chla	mg m^-3
2017	10	13	-81.45833588	28.54166603	NA	chla	mg m^-3
2017	10	13	-81.375	28.54166603	NA	chla	mg m^-3
2017	10	13	-81.29166412	28.54166603	NA	chla	mg m^-3
2017	10	13	-81.20833588	28.54166603	NA	chla	mg m^-3
2017	10	13	-81.125	28.54166603	NA	chla	mg m^-3
2017	10	13	-81.04166412	28.54166603	NA	chla	mg m^-3
2017	10	13	-97.95833588	28.45833397	NA	chla	mg m^-3
2017	10	13	-97.875	28.45833397	NA	chla	mg m^-3
2017	10	13	-97.79166412	28.45833397	NA	chla	mg m^-3
2017	10	13	-97.70833588	28.45833397	NA	chla	mg m^-3
2017	10	13	-97.625	28.45833397	NA	chla	mg m^-3
2017	10	13	-97.54166412	28.45833397	NA	chla	mg m^-3
2017	10	13	-97.45833588	28.45833397	NA	chla	mg m^-3
2017	10	13	-97.375	28.45833397	NA	chla	mg m^-3
2017	10	13	-97.29166412	28.45833397	NA	chla	mg m^-3
2017	10	13	-97.20833588	28.45833397	NA	chla	mg m^-3
2017	10	13	-97.125	28.45833397	NA	chla	mg m^-3
2017	10	13	-97.04166412	28.45833397	NA	chla	mg m^-3
2017	10	13	-96.95833588	28.45833397	NA	chla	mg m^-3
2017	10	13	-96.875	28.45833397	NA	chla	mg m^-3
2017	10	13	-96.79166412	28.45833397	NA	chla	mg m^-3
2017	10	13	-96.70833588	28.45833397	NA	chla	mg m^-3
2017	10	13	-96.625	28.45833397	NA	chla	mg m^-3
2017	10	13	-96.54166412	28.45833397	NA	chla	mg m^-3
2017	10	13	-96.45833588	28.45833397	13.80804729	chla	mg m^-3
2017	10	13	-96.375	28.45833397	13.80452728	chla	mg m^-3
2017	10	13	-96.29166412	28.45833397	10.55256653	chla	mg m^-3
2017	10	13	-96.20833588	28.45833397	3.779983521	chla	mg m^-3
2017	10	13	-96.125	28.45833397	3.61912322	chla	mg m^-3
2017	10	13	-96.04166412	28.45833397	3.802469969	chla	mg m^-3
2017	10	13	-95.95833588	28.45833397	3.729021072	chla	mg m^-3
2017	10	13	-95.875	28.45833397	NA	chla	mg m^-3
2017	10	13	-95.79166412	28.45833397	NA	chla	mg m^-3
2017	10	13	-95.70833588	28.45833397	NA	chla	mg m^-3
2017	10	13	-95.625	28.45833397	NA	chla	mg m^-3
2017	10	13	-95.54166412	28.45833397	NA	chla	mg m^-3
2017	10	13	-95.45833588	28.45833397	0.888646543	chla	mg m^-3
2017	10	13	-95.375	28.45833397	1.007522821	chla	mg m^-3
2017	10	13	-95.29166412	28.45833397	0.798279166	chla	mg m^-3
2017	10	13	-95.20833588	28.45833397	0.735964894	chla	mg m^-3
2017	10	13	-95.125	28.45833397	0.457923025	chla	mg m^-3
2017	10	13	-95.04166412	28.45833397	0.471056432	chla	mg m^-3
2017	10	13	-94.95833588	28.45833397	0.475078791	chla	mg m^-3
2017	10	13	-94.875	28.45833397	0.47507897	chla	mg m^-3
2017	10	13	-94.79166412	28.45833397	NA	chla	mg m^-3
2017	10	13	-94.70833588	28.45833397	0.266206473	chla	mg m^-3
2017	10	13	-94.625	28.45833397	0.368684083	chla	mg m^-3
2017	10	13	-94.54166412	28.45833397	0.402281463	chla	mg m^-3
2017	10	13	-94.45833588	28.45833397	NA	chla	mg m^-3
2017	10	13	-94.375	28.45833397	NA	chla	mg m^-3
2017	10	13	-94.29166412	28.45833397	NA	chla	mg m^-3
2017	10	13	-94.20833588	28.45833397	NA	chla	mg m^-3
2017	10	13	-94.125	28.45833397	NA	chla	mg m^-3
2017	10	13	-94.04166412	28.45833397	0.398393989	chla	mg m^-3
2017	10	13	-93.95833588	28.45833397	0.321968764	chla	mg m^-3
2017	10	13	-93.875	28.45833397	0.273817748	chla	mg m^-3
2017	10	13	-93.79166412	28.45833397	0.312957108	chla	mg m^-3
2017	10	13	-93.70833588	28.45833397	0.463080376	chla	mg m^-3
2017	10	13	-93.625	28.45833397	0.502682269	chla	mg m^-3
2017	10	13	-93.54166412	28.45833397	0.468345165	chla	mg m^-3
2017	10	13	-93.45833588	28.45833397	0.466574609	chla	mg m^-3
2017	10	13	-93.375	28.45833397	NA	chla	mg m^-3
2017	10	13	-93.29166412	28.45833397	NA	chla	mg m^-3
2017	10	13	-93.20833588	28.45833397	NA	chla	mg m^-3
2017	10	13	-93.125	28.45833397	NA	chla	mg m^-3
2017	10	13	-93.04166412	28.45833397	0.182980537	chla	mg m^-3
2017	10	13	-92.95833588	28.45833397	0.254428148	chla	mg m^-3
2017	10	13	-92.875	28.45833397	0.299633205	chla	mg m^-3
2017	10	13	-92.79166412	28.45833397	0.286857188	chla	mg m^-3
2017	10	13	-92.70833588	28.45833397	NA	chla	mg m^-3
2017	10	13	-92.625	28.45833397	NA	chla	mg m^-3
2017	10	13	-92.54166412	28.45833397	0.425711334	chla	mg m^-3
2017	10	13	-92.45833588	28.45833397	0.422186852	chla	mg m^-3
2017	10	13	-92.375	28.45833397	NA	chla	mg m^-3
2017	10	13	-92.29166412	28.45833397	0.284061074	chla	mg m^-3
2017	10	13	-92.20833588	28.45833397	0.286441445	chla	mg m^-3
2017	10	13	-92.125	28.45833397	NA	chla	mg m^-3
2017	10	13	-92.04166412	28.45833397	NA	chla	mg m^-3
2017	10	13	-91.95833588	28.45833397	NA	chla	mg m^-3
2017	10	13	-91.875	28.45833397	NA	chla	mg m^-3
2017	10	13	-91.79166412	28.45833397	0.273013145	chla	mg m^-3
2017	10	13	-91.70833588	28.45833397	0.265289009	chla	mg m^-3
2017	10	13	-91.625	28.45833397	0.278966308	chla	mg m^-3
2017	10	13	-91.54166412	28.45833397	0.316709667	chla	mg m^-3
2017	10	13	-91.45833588	28.45833397	0.327126414	chla	mg m^-3
2017	10	13	-91.375	28.45833397	0.364589334	chla	mg m^-3
2017	10	13	-91.29166412	28.45833397	NA	chla	mg m^-3
2017	10	13	-91.20833588	28.45833397	1.349951744	chla	mg m^-3
2017	10	13	-91.125	28.45833397	1.418630481	chla	mg m^-3
2017	10	13	-91.04166412	28.45833397	1.394245982	chla	mg m^-3
2017	10	13	-90.95833588	28.45833397	1.419789553	chla	mg m^-3
2017	10	13	-90.875	28.45833397	1.548325777	chla	mg m^-3
2017	10	13	-90.79166412	28.45833397	1.823876381	chla	mg m^-3
2017	10	13	-90.70833588	28.45833397	NA	chla	mg m^-3
2017	10	13	-90.625	28.45833397	NA	chla	mg m^-3
2017	10	13	-90.54166412	28.45833397	NA	chla	mg m^-3
2017	10	13	-90.45833588	28.45833397	NA	chla	mg m^-3
2017	10	13	-90.375	28.45833397	NA	chla	mg m^-3
2017	10	13	-90.29166412	28.45833397	NA	chla	mg m^-3
2017	10	13	-90.20833588	28.45833397	0.562029183	chla	mg m^-3
2017	10	13	-90.125	28.45833397	0.646764696	chla	mg m^-3
2017	10	13	-90.04166412	28.45833397	0.841958761	chla	mg m^-3
2017	10	13	-89.95833588	28.45833397	NA	chla	mg m^-3
2017	10	13	-89.875	28.45833397	NA	chla	mg m^-3
2017	10	13	-89.79166412	28.45833397	NA	chla	mg m^-3
2017	10	13	-89.70833588	28.45833397	NA	chla	mg m^-3
2017	10	13	-89.625	28.45833397	NA	chla	mg m^-3
2017	10	13	-89.54166412	28.45833397	NA	chla	mg m^-3
2017	10	13	-89.45833588	28.45833397	NA	chla	mg m^-3
2017	10	13	-89.375	28.45833397	NA	chla	mg m^-3
2017	10	13	-89.29166412	28.45833397	NA	chla	mg m^-3
2017	10	13	-89.20833588	28.45833397	NA	chla	mg m^-3
2017	10	13	-89.125	28.45833397	NA	chla	mg m^-3
2017	10	13	-89.04166412	28.45833397	NA	chla	mg m^-3
2017	10	13	-88.95833588	28.45833397	NA	chla	mg m^-3
2017	10	13	-88.875	28.45833397	NA	chla	mg m^-3
2017	10	13	-88.79166412	28.45833397	NA	chla	mg m^-3
2017	10	13	-88.70833588	28.45833397	NA	chla	mg m^-3
2017	10	13	-88.625	28.45833397	0.319090545	chla	mg m^-3
2017	10	13	-88.54166412	28.45833397	0.306307882	chla	mg m^-3
2017	10	13	-88.45833588	28.45833397	NA	chla	mg m^-3
2017	10	13	-88.375	28.45833397	NA	chla	mg m^-3
2017	10	13	-88.29166412	28.45833397	NA	chla	mg m^-3
2017	10	13	-88.20833588	28.45833397	0.199450269	chla	mg m^-3
2017	10	13	-88.125	28.45833397	0.189105824	chla	mg m^-3
2017	10	13	-88.04166412	28.45833397	NA	chla	mg m^-3
2017	10	13	-87.95833588	28.45833397	NA	chla	mg m^-3
2017	10	13	-87.875	28.45833397	NA	chla	mg m^-3
2017	10	13	-87.79166412	28.45833397	NA	chla	mg m^-3
2017	10	13	-87.70833588	28.45833397	NA	chla	mg m^-3
2017	10	13	-87.625	28.45833397	NA	chla	mg m^-3
2017	10	13	-87.54166412	28.45833397	NA	chla	mg m^-3
2017	10	13	-87.45833588	28.45833397	NA	chla	mg m^-3
2017	10	13	-87.375	28.45833397	NA	chla	mg m^-3
2017	10	13	-87.29166412	28.45833397	NA	chla	mg m^-3
2017	10	13	-87.20833588	28.45833397	0.143555656	chla	mg m^-3
2017	10	13	-87.125	28.45833397	0.152735561	chla	mg m^-3
2017	10	13	-87.04166412	28.45833397	0.150639027	chla	mg m^-3
2017	10	13	-86.95833588	28.45833397	0.152039215	chla	mg m^-3
2017	10	13	-86.875	28.45833397	0.163250089	chla	mg m^-3
2017	10	13	-86.79166412	28.45833397	0.189883247	chla	mg m^-3
2017	10	13	-86.70833588	28.45833397	0.186471209	chla	mg m^-3
2017	10	13	-86.625	28.45833397	0.171048924	chla	mg m^-3
2017	10	13	-86.54166412	28.45833397	0.164105043	chla	mg m^-3
2017	10	13	-86.45833588	28.45833397	0.173684806	chla	mg m^-3
2017	10	13	-86.375	28.45833397	NA	chla	mg m^-3
2017	10	13	-86.29166412	28.45833397	NA	chla	mg m^-3
2017	10	13	-86.20833588	28.45833397	NA	chla	mg m^-3
2017	10	13	-86.125	28.45833397	NA	chla	mg m^-3
2017	10	13	-86.04166412	28.45833397	NA	chla	mg m^-3
2017	10	13	-85.95833588	28.45833397	NA	chla	mg m^-3
2017	10	13	-85.875	28.45833397	NA	chla	mg m^-3
2017	10	13	-85.79166412	28.45833397	NA	chla	mg m^-3
2017	10	13	-85.70833588	28.45833397	NA	chla	mg m^-3
2017	10	13	-85.625	28.45833397	NA	chla	mg m^-3
2017	10	13	-85.54166412	28.45833397	NA	chla	mg m^-3
2017	10	13	-85.45833588	28.45833397	NA	chla	mg m^-3
2017	10	13	-85.375	28.45833397	NA	chla	mg m^-3
2017	10	13	-85.29166412	28.45833397	NA	chla	mg m^-3
2017	10	13	-85.20833588	28.45833397	NA	chla	mg m^-3
2017	10	13	-85.125	28.45833397	NA	chla	mg m^-3
2017	10	13	-85.04166412	28.45833397	NA	chla	mg m^-3
2017	10	13	-84.95833588	28.45833397	NA	chla	mg m^-3
2017	10	13	-84.875	28.45833397	NA	chla	mg m^-3
2017	10	13	-84.79166412	28.45833397	NA	chla	mg m^-3
2017	10	13	-84.70833588	28.45833397	NA	chla	mg m^-3
2017	10	13	-84.625	28.45833397	NA	chla	mg m^-3
2017	10	13	-84.54166412	28.45833397	NA	chla	mg m^-3
2017	10	13	-84.45833588	28.45833397	NA	chla	mg m^-3
2017	10	13	-84.375	28.45833397	NA	chla	mg m^-3
2017	10	13	-84.29166412	28.45833397	NA	chla	mg m^-3
2017	10	13	-84.20833588	28.45833397	NA	chla	mg m^-3
2017	10	13	-84.125	28.45833397	NA	chla	mg m^-3
2017	10	13	-84.04166412	28.45833397	NA	chla	mg m^-3
2017	10	13	-83.95833588	28.45833397	NA	chla	mg m^-3
2017	10	13	-83.875	28.45833397	NA	chla	mg m^-3
2017	10	13	-83.79166412	28.45833397	NA	chla	mg m^-3
2017	10	13	-83.70833588	28.45833397	NA	chla	mg m^-3
2017	10	13	-83.625	28.45833397	NA	chla	mg m^-3
2017	10	13	-83.54166412	28.45833397	NA	chla	mg m^-3
2017	10	13	-83.45833588	28.45833397	NA	chla	mg m^-3
2017	10	13	-83.375	28.45833397	NA	chla	mg m^-3
2017	10	13	-83.29166412	28.45833397	NA	chla	mg m^-3
2017	10	13	-83.20833588	28.45833397	NA	chla	mg m^-3
2017	10	13	-83.125	28.45833397	NA	chla	mg m^-3
2017	10	13	-83.04166412	28.45833397	NA	chla	mg m^-3
2017	10	13	-82.95833588	28.45833397	NA	chla	mg m^-3
2017	10	13	-82.875	28.45833397	NA	chla	mg m^-3
2017	10	13	-82.79166412	28.45833397	NA	chla	mg m^-3
2017	10	13	-82.70833588	28.45833397	NA	chla	mg m^-3
2017	10	13	-82.625	28.45833397	NA	chla	mg m^-3
2017	10	13	-82.54166412	28.45833397	NA	chla	mg m^-3
2017	10	13	-82.45833588	28.45833397	NA	chla	mg m^-3
2017	10	13	-82.375	28.45833397	NA	chla	mg m^-3
2017	10	13	-82.29166412	28.45833397	NA	chla	mg m^-3
2017	10	13	-82.20833588	28.45833397	NA	chla	mg m^-3
2017	10	13	-82.125	28.45833397	NA	chla	mg m^-3
2017	10	13	-82.04166412	28.45833397	NA	chla	mg m^-3
2017	10	13	-81.95833588	28.45833397	NA	chla	mg m^-3
2017	10	13	-81.875	28.45833397	NA	chla	mg m^-3
2017	10	13	-81.79166412	28.45833397	NA	chla	mg m^-3
2017	10	13	-81.70833588	28.45833397	NA	chla	mg m^-3
2017	10	13	-81.625	28.45833397	NA	chla	mg m^-3
2017	10	13	-81.54166412	28.45833397	NA	chla	mg m^-3
2017	10	13	-81.45833588	28.45833397	NA	chla	mg m^-3
2017	10	13	-81.375	28.45833397	NA	chla	mg m^-3
2017	10	13	-81.29166412	28.45833397	NA	chla	mg m^-3
2017	10	13	-81.20833588	28.45833397	NA	chla	mg m^-3
2017	10	13	-81.125	28.45833397	NA	chla	mg m^-3
2017	10	13	-81.04166412	28.45833397	NA	chla	mg m^-3
2017	10	13	-97.95833588	28.37499809	NA	chla	mg m^-3
2017	10	13	-97.875	28.37499809	NA	chla	mg m^-3
2017	10	13	-97.79166412	28.37499809	NA	chla	mg m^-3
2017	10	13	-97.70833588	28.37499809	NA	chla	mg m^-3
2017	10	13	-97.625	28.37499809	NA	chla	mg m^-3
2017	10	13	-97.54166412	28.37499809	NA	chla	mg m^-3
2017	10	13	-97.45833588	28.37499809	NA	chla	mg m^-3
2017	10	13	-97.375	28.37499809	NA	chla	mg m^-3
2017	10	13	-97.29166412	28.37499809	NA	chla	mg m^-3
2017	10	13	-97.20833588	28.37499809	NA	chla	mg m^-3
2017	10	13	-97.125	28.37499809	NA	chla	mg m^-3
2017	10	13	-97.04166412	28.37499809	NA	chla	mg m^-3
2017	10	13	-96.95833588	28.37499809	NA	chla	mg m^-3
2017	10	13	-96.875	28.37499809	NA	chla	mg m^-3
2017	10	13	-96.79166412	28.37499809	NA	chla	mg m^-3
2017	10	13	-96.70833588	28.37499809	NA	chla	mg m^-3
2017	10	13	-96.625	28.37499809	NA	chla	mg m^-3
2017	10	13	-96.54166412	28.37499809	NA	chla	mg m^-3
2017	10	13	-96.45833588	28.37499809	NA	chla	mg m^-3
2017	10	13	-96.375	28.37499809	6.161385059	chla	mg m^-3
2017	10	13	-96.29166412	28.37499809	4.618790627	chla	mg m^-3
2017	10	13	-96.20833588	28.37499809	3.276357412	chla	mg m^-3
2017	10	13	-96.125	28.37499809	3.613622665	chla	mg m^-3
2017	10	13	-96.04166412	28.37499809	4.019999981	chla	mg m^-3
2017	10	13	-95.95833588	28.37499809	NA	chla	mg m^-3
2017	10	13	-95.875	28.37499809	NA	chla	mg m^-3
2017	10	13	-95.79166412	28.37499809	NA	chla	mg m^-3
2017	10	13	-95.70833588	28.37499809	NA	chla	mg m^-3
2017	10	13	-95.625	28.37499809	NA	chla	mg m^-3
2017	10	13	-95.54166412	28.37499809	NA	chla	mg m^-3
2017	10	13	-95.45833588	28.37499809	0.845612586	chla	mg m^-3
2017	10	13	-95.375	28.37499809	0.963232279	chla	mg m^-3
2017	10	13	-95.29166412	28.37499809	0.946405292	chla	mg m^-3
2017	10	13	-95.20833588	28.37499809	NA	chla	mg m^-3
2017	10	13	-95.125	28.37499809	0.457987726	chla	mg m^-3
2017	10	13	-95.04166412	28.37499809	0.477250278	chla	mg m^-3
2017	10	13	-94.95833588	28.37499809	0.473109245	chla	mg m^-3
2017	10	13	-94.875	28.37499809	NA	chla	mg m^-3
2017	10	13	-94.79166412	28.37499809	NA	chla	mg m^-3
2017	10	13	-94.70833588	28.37499809	NA	chla	mg m^-3
2017	10	13	-94.625	28.37499809	0.368684083	chla	mg m^-3
2017	10	13	-94.54166412	28.37499809	0.402281493	chla	mg m^-3
2017	10	13	-94.45833588	28.37499809	NA	chla	mg m^-3
2017	10	13	-94.375	28.37499809	NA	chla	mg m^-3
2017	10	13	-94.29166412	28.37499809	NA	chla	mg m^-3
2017	10	13	-94.20833588	28.37499809	NA	chla	mg m^-3
2017	10	13	-94.125	28.37499809	NA	chla	mg m^-3
2017	10	13	-94.04166412	28.37499809	0.403275967	chla	mg m^-3
2017	10	13	-93.95833588	28.37499809	0.317529887	chla	mg m^-3
2017	10	13	-93.875	28.37499809	0.171218529	chla	mg m^-3
2017	10	13	-93.79166412	28.37499809	0.175470173	chla	mg m^-3
2017	10	13	-93.70833588	28.37499809	0.326877445	chla	mg m^-3
2017	10	13	-93.625	28.37499809	0.642043948	chla	mg m^-3
2017	10	13	-93.54166412	28.37499809	NA	chla	mg m^-3
2017	10	13	-93.45833588	28.37499809	NA	chla	mg m^-3
2017	10	13	-93.375	28.37499809	NA	chla	mg m^-3
2017	10	13	-93.29166412	28.37499809	NA	chla	mg m^-3
2017	10	13	-93.20833588	28.37499809	NA	chla	mg m^-3
2017	10	13	-93.125	28.37499809	NA	chla	mg m^-3
2017	10	13	-93.04166412	28.37499809	0.293454707	chla	mg m^-3
2017	10	13	-92.95833588	28.37499809	0.247346833	chla	mg m^-3
2017	10	13	-92.875	28.37499809	0.31997031	chla	mg m^-3
2017	10	13	-92.79166412	28.37499809	NA	chla	mg m^-3
2017	10	13	-92.70833588	28.37499809	NA	chla	mg m^-3
2017	10	13	-92.625	28.37499809	NA	chla	mg m^-3
2017	10	13	-92.54166412	28.37499809	0.338175505	chla	mg m^-3
2017	10	13	-92.45833588	28.37499809	0.338175505	chla	mg m^-3
2017	10	13	-92.375	28.37499809	NA	chla	mg m^-3
2017	10	13	-92.29166412	28.37499809	0.087624758	chla	mg m^-3
2017	10	13	-92.20833588	28.37499809	NA	chla	mg m^-3
2017	10	13	-92.125	28.37499809	NA	chla	mg m^-3
2017	10	13	-92.04166412	28.37499809	NA	chla	mg m^-3
2017	10	13	-91.95833588	28.37499809	NA	chla	mg m^-3
2017	10	13	-91.875	28.37499809	NA	chla	mg m^-3
2017	10	13	-91.79166412	28.37499809	0.288020641	chla	mg m^-3
2017	10	13	-91.70833588	28.37499809	0.291724414	chla	mg m^-3
2017	10	13	-91.625	28.37499809	0.275718153	chla	mg m^-3
2017	10	13	-91.54166412	28.37499809	0.287223786	chla	mg m^-3
2017	10	13	-91.45833588	28.37499809	0.335290253	chla	mg m^-3
2017	10	13	-91.375	28.37499809	NA	chla	mg m^-3
2017	10	13	-91.29166412	28.37499809	NA	chla	mg m^-3
2017	10	13	-91.20833588	28.37499809	1.511803985	chla	mg m^-3
2017	10	13	-91.125	28.37499809	1.366160035	chla	mg m^-3
2017	10	13	-91.04166412	28.37499809	1.26148212	chla	mg m^-3
2017	10	13	-90.95833588	28.37499809	1.375366688	chla	mg m^-3
2017	10	13	-90.875	28.37499809	NA	chla	mg m^-3
2017	10	13	-90.79166412	28.37499809	NA	chla	mg m^-3
2017	10	13	-90.70833588	28.37499809	NA	chla	mg m^-3
2017	10	13	-90.625	28.37499809	NA	chla	mg m^-3
2017	10	13	-90.54166412	28.37499809	NA	chla	mg m^-3
2017	10	13	-90.45833588	28.37499809	NA	chla	mg m^-3
2017	10	13	-90.375	28.37499809	NA	chla	mg m^-3
2017	10	13	-90.29166412	28.37499809	NA	chla	mg m^-3
2017	10	13	-90.20833588	28.37499809	NA	chla	mg m^-3
2017	10	13	-90.125	28.37499809	NA	chla	mg m^-3
2017	10	13	-90.04166412	28.37499809	NA	chla	mg m^-3
2017	10	13	-89.95833588	28.37499809	NA	chla	mg m^-3
2017	10	13	-89.875	28.37499809	NA	chla	mg m^-3
2017	10	13	-89.79166412	28.37499809	NA	chla	mg m^-3
2017	10	13	-89.70833588	28.37499809	NA	chla	mg m^-3
2017	10	13	-89.625	28.37499809	0.130754977	chla	mg m^-3
2017	10	13	-89.54166412	28.37499809	NA	chla	mg m^-3
2017	10	13	-89.45833588	28.37499809	NA	chla	mg m^-3
2017	10	13	-89.375	28.37499809	NA	chla	mg m^-3
2017	10	13	-89.29166412	28.37499809	NA	chla	mg m^-3
2017	10	13	-89.20833588	28.37499809	NA	chla	mg m^-3
2017	10	13	-89.125	28.37499809	NA	chla	mg m^-3
2017	10	13	-89.04166412	28.37499809	NA	chla	mg m^-3
2017	10	13	-88.95833588	28.37499809	NA	chla	mg m^-3
2017	10	13	-88.875	28.37499809	NA	chla	mg m^-3
2017	10	13	-88.79166412	28.37499809	NA	chla	mg m^-3
2017	10	13	-88.70833588	28.37499809	NA	chla	mg m^-3
2017	10	13	-88.625	28.37499809	NA	chla	mg m^-3
2017	10	13	-88.54166412	28.37499809	NA	chla	mg m^-3
2017	10	13	-88.45833588	28.37499809	NA	chla	mg m^-3
2017	10	13	-88.375	28.37499809	NA	chla	mg m^-3
2017	10	13	-88.29166412	28.37499809	NA	chla	mg m^-3
2017	10	13	-88.20833588	28.37499809	NA	chla	mg m^-3
2017	10	13	-88.125	28.37499809	NA	chla	mg m^-3
2017	10	13	-88.04166412	28.37499809	NA	chla	mg m^-3
2017	10	13	-87.95833588	28.37499809	NA	chla	mg m^-3
2017	10	13	-87.875	28.37499809	NA	chla	mg m^-3
2017	10	13	-87.79166412	28.37499809	NA	chla	mg m^-3
2017	10	13	-87.70833588	28.37499809	NA	chla	mg m^-3
2017	10	13	-87.625	28.37499809	NA	chla	mg m^-3
2017	10	13	-87.54166412	28.37499809	NA	chla	mg m^-3
2017	10	13	-87.45833588	28.37499809	NA	chla	mg m^-3
2017	10	13	-87.375	28.37499809	NA	chla	mg m^-3
2017	10	13	-87.29166412	28.37499809	NA	chla	mg m^-3
2017	10	13	-87.20833588	28.37499809	NA	chla	mg m^-3
2017	10	13	-87.125	28.37499809	0.149555445	chla	mg m^-3
2017	10	13	-87.04166412	28.37499809	0.164593831	chla	mg m^-3
2017	10	13	-86.95833588	28.37499809	0.166062653	chla	mg m^-3
